text,label
Pembodohan Untuk Rakyat Kecil Menjanjikan Pengangguran Akan Digajih :-D Terus Yang Menguasi Pekerjaan Orang Asing Sedangkan Kita Hanya Jadi Penonton Dinegara Kita Ini Dan Mendapatkan Gaji Buta Tanpa Memikirkan Anak Cucu Kita Di Masadepan Nanti Sangat Bodoh <hashtag>,0
Anda anggota DPRD lama <username> tapi mungkin mental MALING . <link>,0
<username> <username> <username> untung sekarang udh ga tolol lagi wkwkwk,0
Memang kalau kamu jenderal dan org lain kopral maka kamu org sukses dan org lain itu gagal gitu? Jangan picik .,0
<username> sosialita manja lom aja kena karma,0
Main codm dpt team tolol smua klo gk bisa main y gosah main gtlohh bujanggg,0
Mantengin trendingnya twitter <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Bra diciptakan oleh seorang sosialita muda New York bernama Mary Phelps yang mulai bosan memiliki acara kamisol ketika mengenakan blus renda,0
<username> Iya Dasar Kadrun Ã°Å¸ËœÅ <hashtag>,0
<username> Kalo ini bener akun dokter gak kebayang dulu lulus ya nilainya kayak apa ya . Mengerikan jika seorang dokter model begini bung cobalah berpikir dan berujar itu sesuai dgn kapasitas twit model bgini gak pantas dilakukan seorang dokter tapi SEORANG BUZZER MURAHAN,0
<username> <username> <username> <username> Lah ente Islam bukan Ngaku Islam mlah bela penghina Nabi Emang Nabinya dr NU Klau mau bicara adab tanya dulu sama muwafik mana adabnya sama Nabi jgn diputar balik Sontoloyo Ngaku muslim to agamanya d,0
<username> Sama ini aja dia mau ngeluangin waktu buat manusia model kalian <link>,0
Ada yg nyimpen thread cewe2 travelling ke jogja yg dideketi nyi roro kidul gak? Perasaan aku udh nyimpen tp ilang :(,0
Gara-gara ada yang posting foto pintu mall sepi saat menjelang lebaran seorang manajer marketing mall tersebut dipecat <hashtag>,0
7 . Belum hilang dari ingatan proyek bandara kertajati yg dominan orientasi fisiknya .Pada akhirnya tidak jadi bandara .Ada indikasi pengulangan yang sama . Melulu ttg aspek fisik <hashtag> baru yg berujung tidak menjadi <hashtag> sesungguhnya . <hashtag> <hashtag>,0
<username> Semoga makin keliatan rezim sontoloyo ini ..,0
Ngandani masalah e uwong sok pinter padahal awake dewe goblok ancok:(,0
JGN mengatasnamakan Rakyat JGN mengatasnamakan agama JGN mengatasnamakan Muslim <hashtag>,0
Pastikan Ekonomi Akan Meningkat Satgas TMMD Optimis Garap Sasaran,0
Diskotik Maha Benar Dengan Golongannya ... Halal GNPF <username> <username> <username> <username> <username> <link>,0
<hashtag> PR Nadiem sngt berat .. <username> <username> <link>,0
<username> <username> Pemimpin Idolah ..ðŸ¤—,0
<username> Penyakit anies dari dulu sampe sekarang ga sembuh2 dok.......yaitu penyakit selalu menyalahkan gubernur yg dulu ... tolong dok itu mukanya di permak sekalian ya kalo ketemu bikin seperti mukannya bowo tiktok ðŸ˜ðŸ˜ðŸ˜ sama2 rai gedek dablek songong sisann ..,0
Abdul halim iskandar yang beralatar belakang santri dan anak desa mengisi pos menteri Kementerian Desa pembangunan Daerah Tertinggal dan Transmigrasi di kabinet indonesia maju . <username> <username> <hashtag> <hashtag> <link>,0
POLITIK BANGSAATTT MINGGAT COK NGELU DELOK WONG TOLOL GELUD,0
KAMU KEREN JOOO ! KONSISTEN TERUS ðŸ¥°â¤ï¸,0
<username> <username> <username> listrik padam di komp medan permai kel namo gajah medan tuntungan sumatra utara . Padam sontoloyo,0
<username> Gak segan sama pak asrizal abis nanti kelen di bante pak asrizal <hashtag> <link>,0
Sedih Melihat Hukum Negeri Ini . <hashtag> <link>,0
Kalo kamu pergi dan nggak dicari Fix aku tdk berarti Ga ada sepesialÂ²nya ! <hashtag> Ehe hastage ga nyambung,0
Disayangkan ada politikus tak kenal dosa tdk sadar telah mlecehkan ulama sepuh yg dihormati di negeri ini .,0
<username> <username> <username> setuju .. tahun depan pun masih ada ump 1 7 jt . bayangkan bila dia anak 2 ..sdh 140 rb an sama adminnya bayar . ap ndak dipikir ya . kenapa ndak disisir dulu peserta PBI . seperti banyak yg tdk layak dapat,0
<username> <username> Namanya juga RAPBD mpii ... masak gak tau ...,0
<username> <username> Mungkin memang dari ngebuzzer lebih seksi daripada sekedar jadi dokter . Apalagi bisa cawe2 sama penguasa dan mantan penguasa .,0
Save Humanity <hashtag>,0
Ini kalau om wowo <hashtag> punya hati busuk dan merasa banyak salah Perempuan Islam cadar menjalankan syariat dianggap intel . Dikit-dikit takut dan di curigai capres kok gak percaya diri . Om wowo selesain urusan pribadi dulu om baru maju capres . ^_^ <username>,0
<username> <username> Lauranya aja tolol jadi perempuan malu sama prilakunya . Sok2an hedonnnnn giliran sakit ngemis2,0
Prestasi pencapaian sukses dll itu cuma bakal menjadi hak milik org yg optimis &amp; pekerja keras . Anda kah salah satunya?,0
KAMI TAK SUDI MEMPUNYAI WAKIL RAKYAT ATAU ANGGOTA DPR RI YANG MENJADI DALANG PROVOKATOR AKSI 22 MEI ! KAMI TAK AKAN SUDI MENGAKUI MEREKA ! ARENA MEREKA HANYA BENALU YANG INGIN MENGHANCURKAN KEDAULATAN NKRI ! <hashtag> <hashtag> <hashtag> <hashtag>,0
Insyaallah pak <username> menang Amin .,0
Setiap orang yang bekerja keras akan sukses.(hyoyeonGG),0
Dek <username> tolong ini ungkap kepublik ada yang main2 dengan anggaran . Ga usah malu2 hajar truss <link>,0
<username> <username> Guru honorer udah tgl 31 tapi dana BOS blm cair . Jadi belum <hashtag> ;(,0
Mendikbud Nadiem Makarim tetap santai sembari terus melemparkan senyum khasnya saat bertemu para guru . <hashtag> <link>,0
<username> Goblok pol,0
<username> JIALILLAHHH bijak amat buk afi,0
TKN & BPN Sepakat <hashtag> Mari bersatu kembali setelah Pilpres,0
Apa jadinya negeri ini kalau dipimpin oleh bandar dan pengguna narkoba <hashtag>,0
<username> untuk PresidenKU yg HANDAL <username> Indonesia MAJU ...,0
Sekolah itu asik yang ga asik itu gurunya^-^ Jelang siang .... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
<username> Awas jgn Asal ngomong masalah orde Baru apalagi main fitnah tanpa Bukti!!! Nanti kau lenyap bersama masadepan mu Pejabat skrg bisa besar krn jaman iTu <link>,0
elite nya udah damai nih . mari yang dibawah juga damaiðŸ˜ŒðŸ˜Œ <hashtag>,0
<username> Lempar botol? Anjing kok tolol si bangsat,0
Hahah di twitter loba pisan buzzerna lieur <hashtag>,0
<username> <username> Tadi gua abis baca thread nyi roro kidul wkwkwk,0
<hashtag> tagar yang menghantam mu bang <username>,0
Idham Aziz Disetujui DPR JadiÂ Kapolri <link> <link>,0
Para pendukung 01 yang membuat hastag <hashtag> seharusnya bersikap bijak dalam berdemokrasi .,0
Di IPB SPP mahasiswa bervariasi antara 15 .000 .000 per semester hingga 500 .000 . Tergantung penghasilan bulanan orang tua mereka . Bahkan ada pula yg gratis ..cmiiw .. <username> <username>,0
Bersihkan .. Bukan genteng aja yg bocor .. Tp jg anggaran <hashtag> <link>,0
<username> Memang mantul lah si abang ini sukses selalu ya bang .,0
aws hoax mlai Bertebaran menjelang putusan sidang MK . te2p <hashtag> <hashtag>,0
<username> <username> gubernur paling tolol,0
mendung tok tapi gak hujan deket tok tapi gak jadian dasar hambamu ini hobinya emang sambat terus:) <hashtag>,0
Klo buat w yg unggul yah pasti yg cerdas klo menurut lo2 pada Metro_TV yg mana ??? yg IQ nya berapa? :D :D : D :D,0
<username> <username> wiiih 3 media yang dukung,0
<username> Pacar sontoloyo,0
<username> Maju aja susah apalagi mundur ?,0
8 Bukti Nia Ramadhani Seorang Crazy Rich Tetangga Paris Hilton hingga Tak bisa Kupas Salak <link> .,0
<username> <username> Kremes ? Ini mah Kresek <hashtag>,0
<username> <username> Jangan kasih kendor maju terus <hashtag> <hashtag>,0
<username> Bayangin aku yang belum diving dari seminggu lebih yang lalu . Dikit lagi keseret ombak terus diculik Nyi Roro Kidul .,0
<username> BEDA ! HAHA . Yang sama cuma savage dan sarkasme nya,0
Pret doi ketangkep bawa bong . Gimana nih pret? <hashtag>,0
abis ngilangin nyawa 2 orang malah selfie2 di kantor polisi senyum2 pulak ... mentang2 istri2 pengusaha? sosialita? <link>,0
Yang provokator kau !!! kau yang memulai kau pula yang sok jadi penengah !!! Sok jadi malaikat padahal setan !!!,0
Menurut saya bukan soal dukungan pilpres tertentu mengenai <hashtag> tetapi narasi yang diberikan ke mata publik terkesan sangat tendensius disaat situasi politik sedang panas2nya .,0
Semoga Kejujuran dinegri ini bisa ditegakkn .. bila MK melanggar tujuan dibentuknya MK .. ayo bangkit kt lawan tirani yg telh melecehkan konstitusi dinegri ini .. Kedaulatan Rakyat & demokrasi hrs ditegakkn sesuai dngn konstitusi .. Allahuakbar .. Merdeka .. <hashtag>,0
Sekarang ada yang menerima hasil dari tuduhannya sendiri terlalu picik memang .,0
sumpala nilai uts gua gada yg diatas 50 anjir goblok banget semester 1 aja udah begini gimana kedepannya awokoawkoawkowa,0
<username> Pernyataan yg tidak patut dari sorang pejabat pemerintah ... Gitu bngt nyari duit pud ..,0
Padahal musim hujan kok kepanasan yah <hashtag>,0
Emng gk cocok bu irma .ah jngn mimpi presiden deh .jauh ... kata2 dl br tindkan ..ibratnya wooii kebakaran ... ngomng dl bru ambil air ..keburu habis pak2 ..Ã°Å¸ËœÂ <hashtag> <link>,0
Selamat Pagi para calon billionaire muda :) Sudah siap berjuang meraih mimpi? letakkan sabar dan ikhlas dalam setiap perjalanan ya :),0
Gabung Keraton Agung Sejagat ah siapa tau jadi menteri luar negerinya ðŸ™ˆðŸ˜‚,0
<username> <username> <username> <username> <username> <username> <username> <username> Goblok,0
MIKIR WOY ! MANTAN DIPIKIRIN MASA DEPAN LO BARU LO PIKIRIN !! GOBLOK DIPELIHARA,0
<username> Nah kasus si bib jg apakabar? lo pd diem bae kadrun sontoloyo .,0
MATARAM TOLAK NENO 2014 Mataram NTB adalah Basis Massa Klowor Alhamdulillah Mataram skrang Sadar Bahwa <hashtag> Dan tinggalkan <hashtag> <hashtag> <hashtag>,0
<username> <username> <username> <username> Kalau benar kenapa musti takut maju terus <username>,0
â€œPerang Propagandaâ€ di Papua <link> <link> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Lord Luhut trending topik . Menteri kesayangan <username> nih . <hashtag>,0
Sepakat dgn pak Nadiem . Hafal tp gk memahami apa yg dipelajari hanya omong kosong . Dan omong kosong ini yang perlu kita perbaiki agar menghasilkan SDM yg berkualitas &amp; berintegritas . <link>,0
<username> Uwu banget tapi yang ngelempar botol kok goblok?!,0
3 Mantan CEO yang Kini Jadi Menteri Jokowi - <link> <hashtag> <hashtag> <hashtag>,0
<username> Ini salah satu fakta sejarah terimakasih <username> pencerahan ini perlu dalam semangat sumpah pemuda . Islam adalah bagian dari negri ini yang ikut membidani lahirnya negri ini,0
Halo semuanya~ Veneta System lagi butuh <hashtag> ni Silahkan drop CV nya bagi yang berminat . Full Time kantornya ada di daerah mangga dua ðŸ˜‰ Ditunggu ya ^^ <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
Udah sok sedih playing victim lagi . Bilangnya gak tau apa-apa ternyata suka bohong Ã°Å¸ËœÅ’ Punya satu temen toxic bacotnya gede pula Katanya temen tapi klepto Ã°Å¸ËœÅ’ Lu goblok atau gimana? Punya satu temen juga nih udah dikenalin kemana-mana malah gatau diri juga Ã°Å¸ËœÅ’,0
<username> Pantai Selatan kuy lah tantangin Nyi Roro kidul biar ada kerjaan,0
Dengan berusaha kerja keras dan motivasi yang kuat ..pasti cita\ kita akan terwujud .. ^_^,0
Judulnya Presiden <username> beri apresiasi ke pedagang pisang <username> dan pedagang martabak jalan jalan ke arab saudi wkwkwkk,0
Hahah karena ditolak dan akhir rocky gerung dan said idu naik ambulance ke kampus kocak <hashtag>,0
<username> <username> Bubah itu laki2 . Melly itu perempuan dan muslimah . Dlm ajaran agama teh <username> laki2 tidak boleh (haram) menyerupai perempuan dan juga sebaliknya meskipun itu tujuannya bercanda .,0
<username> Yang paling pintar dokter tompi .. sy kasih obat biar anda tambah pintar banyak tidak hanya berak sekebon,0
<username> <username> Boleh tapi tidak boleh ganggu kinerja Lembaga Penyelengara Pemilu . Satgas boleh mengawasi bo\u2026 <link>,0
dengan keputusan walikota surabaya tri rismaharini taman bungkul surabaya lagi-lagi diramaikan dengan pendukung gerakan <hashtag>,0
Gerindra ternyata sudah menyiapkan kerusuhan untuk aksi 21 Mei 2019 kemarin <hashtag>,0
Gubernur penipu ini .... katanya jutaan eh taunya cuma ribuan wkkwkwk . Keknya sibapak mau cari panggung nih . <hashtag> <hashtag> <hashtag> <link>,0
Akhirnya saya mulai mengerti ternyata anda hanya seorang marketing ..,0
<username> <username> <username> Ahh .... ngeles aje lu ngok .. !! Tolol teriak tolol ... lucu,0
<username> pejabat optimis dg kenaikan kesejahterannya dan menyejahterakan pemilik modal ..,0
Tadinyebong sekarangjadi boikot .... hahhaha <hashtag> <link>,0
Pergi lu gua udah strowberry mangga apel sorry gak lepel <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
<username> <username> <username> <username> <username> Tuhan gak perlu di takuti dasar pekok Lu . !!!!! Tuhan harus di sembah serta jalani ajaran nya tidak perlu di takuti .yg perlu di takuti itu preman yg suka nggarong duit rakyat DKI .,0
smg ak baik2 saja dikos ini sendirian tolol bgt njir gapernah takut sm kos sendiriÃ°Å¸â„¢â€š,0
<hashtag> Itu yg yg slalu iri dgn prestasimu dan menyebar fitnah,0
Damailah Indonesiaku <hashtag>,0
<username> hwhwhwh tolol,0
Transparan adalah kunci untuk memajukan negara ini tidak ada gelap sembunyi-sembunyi ataupun remang-remang . <hashtag>,0
Alhamdulillah demi kebersamaan kita NKRI <hashtag>,0
<username> Nyi roro kidul tidak sembarangan mendatangi orang apalagi merasuki tubuh manusia kalo pun ada yg mengaku itu beliau dijamin palsu .,0
Banyak akal sehat yang hilang di negeri ini ! RG : Anjjriiitt .. lu .. ! 15 tahun mengajar tanpa digaji !!! Kembalikan akal sehat pada fungsi kampus tradisi akademis adalah menggeleng pada kekuasaan Katakan TIDAK agar ada dialektika dan tesis-antitesis <hashtag>,0
<username> husssss orang kata bos 212 jg gada ug salah ko .brarti mnurut mereka diskotik itu halal .kalian yg gatau apa2 diem aja .umat 212 lebih paham soal islam,0
Selamat atas Di tetapkannya Pak Idham Azis sebagai Kapolri yang Baru ... <username> <username> <link>,0
<hashtag> Generasi penerus harus lebih dioptimalkan dalam pendidikan mental spiritual yang positif ..agar kelak lebih mengutamakan kebaikan .. kejujuran .. keadilan .,0
<username> <username> Sebagai apa yah?,0
Kasian banget ketilang :( Padahal lengkap <hashtag> <link>,0
Mungkin mungkin ini ya .. istilah Pejabat idealnya diganti jadi Pelayan Masyarakat <hashtag>,0
Dia bersikap semaunya tapi tidak tahu semuanya .Dia bukan egois tetapi hanya sedikit egosentris.<hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Mereka berusaha lari ketika diajak berjuang . Bahkan mereka menggembosi semangat yg sdg berjuang dgn mengejek & mengolok-olok <hashtag>,0
Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>,0
<username> dan <username> Kamu keren pasti aku ikuti kamu,0
Yaa Alloh dapat kabar kaya gini ... Bener-bener sekarang moto <hashtag> sudah ganti DENGAN GOTONG ROYONG SEMUA TERTODONG Ã°Å¸ËœÂ± <link>,0
Menghina ulama sama saja menghina banyak orang . <hashtag> <hashtag>,0
Baiklah kalau mau dakwah di diskotik . <link>,0
<username> <username> <username> Yah ini bego diraup semua ðŸ¤¦â€â™‚ï¸,0
Pengguna <hashtag> sudah dapat SMS ini? Ayo yang mau turun kelas segera turun kelas sekarang . Sebelum terlambat . Turun kelas juga bisa melalui aplikasi android jkn ... Cepet tanpa antri <link>,0
<username> Sontoloyo,0
<username> Naik kereta kencana Nyi Roro Kidul,0
Gampang kok ngukur Nasionalisme mereka dari tweet dan tagar sudah kelihatan-kan mereka pakai produk impor.....,0
jadi gini ..Belum ada Kartu Pra Kerja saja Pak <username> sdh bisa menurunkan angka kemiskinan sejauh ini . Apalagi nanti,0
Semua orang akan menghadapi rintangan termasuk mereka yang sudah sukses saat ini . Bedanya orang yang sukses mampu mengatasi rintangan itu .,0
<username> Pendapat sy sbg publik apa yg dipersoalkan dan dilaporkan oleh <username> sudah benar adanya dan menjadi hak preogatif ybs sbg anggota dewan mewakili konstituennya . Pendapata anggota dewan DPRD DKI asal <username> ini justru BIAS dan berpotensi dewan tdk berani TRANSPARAN .,0
Ya gak bisalah pelarangan niqab dikaitin sama misoginis yang dilarang kan ga cuman niqab tapi celana cingkrang juga?,0
Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>,0
Kurang smooth nih mainnya . Harusnya didemo dulu formalitas jg gapapa . <link>,0
<username> Pada keseleq kursi .... ðŸ¤£ðŸ¤£ <hashtag>,0
Tak tahu malu ditegur dengan cara halus masih saja punya akal bulus !,0
Wah Rosi turun kelas ..the next ILCðŸ‘Ž<hashtag>,0
Ketua Dewan Kehormatan PAN Amien Rais memberikan pengarahan pada Workshop Nasional Anggota DPRD PAN . Apa yang disampaikannya? <hashtag> <hashtag> <link>,0
<username> <username> Jangan sarkasme macam itu lah Ã°Å¸Ëœâ€,0
Ml nggarai badmood sumpah jnck ngepush susah2 ketemunya legend tolol,0
<username> Habib mampir numpang sholat di mesjid PBNU habib bicara ke rombongannya dan beberapa jamaah . Keberulan saya ikut sholat juga jadi tidak ada pengurus PBNU yang hadir mendengarkannya .,0
Terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan,0
<username> <username> Pekok itu sama aja kek bodoh bloon alias goblok,0
Rakyat sudah cerdas tidak memilih prabowo kalo jadi presiden dikit2 nyuruh demo hancurlah bangsa ini <hashtag>,0
Ngapain coba ngajakin orang uninstallbukalapak padahal lagi ada serbu seru . <hashtag> aja otak kamu yang bodoh udah disakitin tetep aja bertahan .,0
<username> <username> yang bajingan bangsat itu yang beli lahan milik pemda DKI sendiri .,0
<username> Ketemu sama <username> ga ya? =)) <link>,0
kepala lu gundul .. dasar setan gundul .. wowok aja suruh mundur dr NKRI .. pergi ke yaman aja <hashtag>,0
Apa sih permasalahan yang terjadi soalnya gak ngerti . <hashtag>,0
Tuhhh pak ..dengerin tat zul yg TRANSPARAN dan BERTANGGUNG JAWAB jgn cuma nata Kata2 tp ngorbanin rang lain jgn <hashtag> aja yg sllu Apes . <link> <link>,0
<username> Rocky gerung pakai akal sehat . Antum pakai akal Busuk .,0
Aku benci sebahagian diriku yg masih tetap mengagumimu ..haisssss ..sontoloyo .. !!,0
Terima kasih kepada Google Translate . Teman setia ngarang-ngarangku . Uwuwuw .,0
Terkadang kita harus berfikir secerdik penipu dan bermain selicik pembunuh <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Kecewa sih kecewa semua orang juga bisa kecewa . Tapi masa iya semua diselesain pake emosi . Bisa ancur Negara kita yang Demokrasi punya pemimpin yang marah-marah macem begini . <link> <hashtag>,0
<username> <link> urus yang kecil dulu broðŸ¤ªðŸ¤ªðŸ¤ª,0
<username> Sehat jasmani dan rohani <hashtag>,0
Ga sanggup mikir nya hahaha <hashtag>,0
TERBAIK MEMANG KEMENAG INDONESIA ... <hashtag> <link>,0
Si Bedu sudah jadi Bapa Rindu tapi anda siapa? <hashtag>,0
Andi Arief Sebut Megawati Dendam Turun Temurun ke SBY Ini Kata Puan <link> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Pak Prabowo bilang mau memberantas orang yang suka kongkalikong padahal kemarin bilangnya korupsi gapapa kalau ga seberapa . Emang ya semua cowok ngga ada yang bisa dipegang ucapannya ! <hashtag> <hashtag>,0
Biasalah ... Netijen Indonesia kan baperan .. Rame-rame Uninstall pas isunya lagi hangat .. Nanti giliran ada flash sale .. install lagi ..,0
Luhut Dukung Edhy Prabowo Buka Ekspor Benih Lobster <link> Sekarang gue mulai mengerti maksud Luhut Percayalah kalian bisa kualat dengan ibu <username>,0
<hashtag> cerdas dan selalu mau belajar,0
kepada Roma yang tak kalah kepada JÌ¶aÌ¶kÌ¶aÌ¶rÌ¶tÌ¶aÌ¶ Makassar yang gelisah,0
<username> <username> <username> <username> Sontoloyo lu !,0
Kepada Pak Nadiem Makarim terima kasih karena anda sudah berani memperbaiki sistem pendidikan Indonesia yang (agak) kacau . Tidak ada hafalan tidak ada UN . Indah sekali hidup ini .,0
<username> <username> <username> Melihat bgtu solidnya semua elemen bangsa bersatu menjaga dan memberantas para radikalisme dinegeri ini sbg bukti kecintaan kita kpd NKRI Tapi kayaknya ada <hashtag> <hashtag> <link>,0
<username> <username> Kerasional apa yg bs anda tawarkan jk mlihat pemda DKI menganggarkan 82M u lem aibon 123M u pulpen? Jadi mestinya bagaimana kt hrs mnyikapi ini? Menganggap ini (anggaran asal2an) hal yg wajar?,0
capek liat orang tolol semua . <link>,0
<username> <username> Setuju se dengan itu politik indonesia yang berasas demokrasi belum sehat reformasi yang\u2026 <link>,0
Hello November ! Welcoming November rain <hashtag> <hashtag> <hashtag>,0
Tak Segera Selesaikan Masalah BPJS Siap-siap Karam <hashtag> <link>,0
Pengkhianat2 jaman now itu sekarang sdg memperjuangkan KECURANGANNYA di MK ! Mereka ingin agar kecurangannya dilegalkan ! Akhirnya ... apakah MK mau jadi penegak keadilan atau pengkhianat keadilan ?? <hashtag>,0
<username> <username> <username> Okelah yg pilih pa Anies bisa bungkam <username> <username> dimulai .. <hashtag> <hashtag>,0
La Nyalla Mattalitti mantan pendukung Prabohoax tidak heran bahwa <hashtag> karena beliau begitu mengenal bagaimana watak Prabohoax yang temperamental .,0
Gak ngebayang tuh parabongs kalau jokowi berbaik hubungan dgn Anies kembali . Bisa makin kalap tuh parabongs . Partaipun jadi tambah sontoloyo . <link>,0
Tetaplah semangat dan teruslah berjuang . Karna tanpa semangatmu akupun berhenti berjuang .,0
<username> <username> Yg dukun sebenarnya sapa ya? Sontoloyo,0
Ada yg bisa membantu adik kita ini Ã°Å¸â„¢Â <hashtag> <hashtag> <hashtag> <link>,0
<hashtag> hahha sayang tanpa kamu minta maafpun udah aku maafin kok . Udah ya gak usah dipikirin . Mending sekarang kamu istirahat . Pasti kamu capek nanti aku anterin makanan ke rumah kamu ðŸ’•,0
Aku muak dengan kenyataan . Lagi-lagi aku yang gagal dicintai Lagi-lagi aku yang ditinggalkan lebih dulu Menyebalkan memang hidup ini . Penuh ambyar;( <hashtag>,0
<username> Amanah ya pak <hashtag>,0
Pantesan Ã¢â‚¬ËœKyai yg mengolok2 pernikahan Nabi dg Bunda AisyahÃ¢â‚¬â„¢ gak merasa bersalah ... JEJAK DIGITALNYA akan jadi bukti SEJARAH bhw ada KYAI SONTOLOYO GONDRONG yg mengolok2 Nabi !!! <username> <link>,0
<username> <username> <username> Salut ðŸ˜Š <username> <username>,0
CEO GAK TAU DIRI? harusnya kebalik . AndaÂ² yang udh dikasih platform buat jual beli dengan mudah yg gak tau diri . Udh dikasih promo bnyk . Lu bilang e-commerce gak boleh politik? Ust . Yusuf Mansur aja dukung pak Joko . Gue gak mslh . Yg jadi masalah standar ganda ! 1,0
<username> <username> Sontoloyo kebingungan,0
<username> Yg mundur si Zon kabinet akan terus maju . Kalau si Zon kan mulut nya yg maju .,0
Sok pinter lu . Kalo elo yg jadi presiden emang bakal lebih bagus . Bacot,0
<username> Kalo gak TOLOL bukan KADRUN namanya,0
coba lah sesekali kau berfikir baik terhadap yg dilakukan atas perbuatanmu tidak usah sampe menjilat ludah sendiri .,0
Temenku ibadah jam 16 .00 15 .47 dia masih ghibahin orang lain Habis dia ghibah langsung minta ampunn tolol emang Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£,0
Andai saja rebahan digaji :)<hashtag>,0
<username> Emang ada yg salah pakai baju SMA? Masih mending pak penggangguran pakai baju putih abu untuk demo .. ketimbang manusia berpakaian pejabat tapi malah nyuri uang rakyat !!!,0
<username> Anda DOKTER ??? ck ck ck .. ?? Mau nanya dokter spesialis bedah kelamin ya ??,0
<username> Oh jd <username> tujuanya apa ada di DPR menutupi markup anggaran biar bisa mabok lem rame2?! Ayo <username> hajar semua perampok2 anggaran mungkin si inggkar ini takut ketahuan pula boroknya .,0
dh download cod pulak aku ni <hashtag>,0
Ada yg lebih penting dari nia ramadhani yg ga bisa buka salak . Yaitu aku yg ga bisa buka hati kamu,0
<username> <username> tolol,0
Hai ..sobat <hashtag> ðŸ¤— Ada nasehat nih katanya klo pulang sekolah jangan langsung tidur sambil \'telentang\' yua .. nanti bisa modar ..ðŸ¤­ðŸ˜…ðŸ˜… <hashtag> walaupun <hashtag> .. <hashtag> <link>,0
Pendekatan Kultural Dan Kemanusiaan Akan Lebih Difokuskan Untuk Menangani Permasalahan Di Papua .. !! ~Mahfud MD~ <hashtag> <link>,0
<username> Percayakn semuanya kepada pa <hashtag> kerja dulu baru koment blm apa apa dah koment terlalu jauh,0
Terimakasih atas pengkhianatan ini Terimakasih atas antipati perjuangan kami Terimakasih atas tidak didengarnya aspirasi kami Saatnyaa ... <hashtag>,1
Stlh Kerajaan Kerathon Sejagad kini ada lg SUNDA EMPIRE .Ketololan yang HQQ .??,1
Horeeee......?????? Mantaaab ?? Kelakuan bejat Andre Dengan menjebak NN Bakal diseret ke meja hijau. Dukung NN dengan: <hashtag>,1
Partai Allah mah Bebas Sajadahpun boleh diinjak2 <hashtag>,1
Buat para pembenci Selamat anda dipimpin oleh orang yang anda benci kembali . Dan selamat menikmati ketidksukaannya ditunggu status-status nyalahin pemerintahnya . <hashtag> pic .twitter .com/n3GaTERfKC,1
Dokter bisa beli mobil tukang parkir hanya bisa jaga mobil,1
Sekelas CEO data 2013 dibilang data 2016? Dan Padahal BL sudah dipromosikan sama presiden jokowi baru2 ini tapi balesannya tidak mencerminkan sikap CEO . :D,1
PRESTASI yang MEMBANGGAKAN Peluncuran Pesawat Luar Angkasa Indonesia.. .. !!! .. Indonesiaku Makin SANTUY .. <hashtag> <hashtag>,1
jaga kesehatan ya bapak kasian bapak sudah tua kok masih marah-marah saja . sudah bapak dirumah saja deh istirahat . <hashtag>,1
<username> Wow mulia sekali wanita itu memfoto ktp pacarnya agar ada backup data saat kurang uang di laundry jadi ninggal KTP,1
Terima kasih bapak <username> telah mengendalikan banjir dengan baik sehingga Jakarta saat ini tidak ada lagi yang tidak banjir.. Semua sudah merata.. ?????? <hashtag>,1
<username> <username> <username> <username> pemerintah memang pintar pintar berkilah pintar alesan pntar bohong pintar alibi dll,1
Satu kata unt indonesia MEMBANGGAKAN . Level demokrasi sdh tinggi yang <hashtag> mhn mf anda akan tertinggal ke dpn negara ini akan maju dn disegani .,1
<username> Yang mulia <username> notice tidak yaa . Wkwk,1
"Selamat untuk pak <username> yg sdh melewati rekor banjir dibulan Januari sebanyak tiga kali dgn membuat banjir dibulan Februari sdh sebanyak empat kali. Pertahankan dibulan depan pak kalo bisa sih melewati juga. Doa gubernur Soleh memang hebat, salut saya.Wajah dengan air mata bahagia <hashtag>",1
Yang dicari polisi dikloset pasti otaknya . <hashtag>,1
tidak salah sih menyuarakan pilihan politik nya . Tapi harus siap juga akan konsekuensi nya . jangan cm berani ucap tapi lalu koreksi seolah2 netizen bodoh .,1
akhirnya terungkap ya mas fatah jangan nangis anak laki harus berkuasa wkwk <hashtag>,1
Istana Presiden Kebanjiran Luar biasaaaa.. Janji kampanye <username> sudah terealisasi. Sediakan kolam untuk warga Jakarta.! <hashtag>,1
Film Keluarga Cendana ini ternyata bercerita tentang keluarga kaya yang jatuh miskin . Baru tahu ..,1
